id,month,abg_sku,rip_code,upc,brand,valid_from,valid_to,description,tier1_unit,tier1_qty,tier1_rebate,tier2_unit,tier2_qty,tier2_rebate,comments
65053,2026-04,4077140,111435,90792426,543703,2026-04-01,2026-04-30,JOSH CELLARS,Case(s),15.0,270.0,,0.0,0.0,750ML
65054,2026-04,4046540,111436,90785800,424663,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65055,2026-04,4046542,111436,90785800,424663,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65056,2026-04,4046552,111436,90785800,424663,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65057,2026-04,4048345,111436,90790654,516257,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65058,2026-04,4048544,111436,93956243,586910,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65059,2026-04,4048545,111436,93956243,586910,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65060,2026-04,4048640,111436,31259005805,779481,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65061,2026-04,4049141,111436,90788083,424661,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65062,2026-04,4076040,111436,31259049236,424666,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65063,2026-04,4076048,111436,90791854,424666,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65064,2026-04,4078046,111436,90793270,439526,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65065,2026-04,4080141,111436,31259005454,648537,2026-04-01,2026-04-30,"JOSH CELLARS RESERVES   INCLUDES:  RESRV CAB,BRBN BARREL CAB, AGED ZINFANDEL,PASO CAB, PINOT NOIR BUTTERY CHARD,SAUVIGNON BL;ANC, CHARDONNAY Y LODI CAB",Case(s),3.0,36.0,Case(s),6.0,180.0,750ML
65066,2026-04,5492648,111438,90789385,424770,2026-04-01,2026-04-30,THE CROSSING SAUVIGNON BLANC & LIGHT WAVE,Case(s),3.0,6.0,Case(s),7.0,42.0,750ML
65067,2026-04,5492742,111438,90785856,620634,2026-04-01,2026-04-30,THE CROSSING SAUVIGNON BLANC & LIGHT WAVE,Case(s),3.0,6.0,Case(s),7.0,42.0,750ML
65068,2026-04,6399056,111439,90790269,424761,2026-04-01,2026-04-30,"THE CALLING ALEXANDER V CAB, DUTTON RANCH CHARD & RUSSIAN RIVR PINOT NOIRT   INCLUDES: GOLD CABERNET SAUV, DUTTON RANCH CHARDONNAY & PINOT NOIR",Case(s),1.0,24.0,,0.0,0.0,750ML
65069,2026-04,6399142,111439,90787431,424763,2026-04-01,2026-04-30,"THE CALLING ALEXANDER V CAB, DUTTON RANCH CHARD & RUSSIAN RIVR PINOT NOIRT   INCLUDES: GOLD CABERNET SAUV, DUTTON RANCH CHARDONNAY & PINOT NOIR",Case(s),1.0,24.0,,0.0,0.0,750ML
65070,2026-04,6399143,111439,90787431,424763,2026-04-01,2026-04-30,"THE CALLING ALEXANDER V CAB, DUTTON RANCH CHARD & RUSSIAN RIVR PINOT NOIRT   INCLUDES: GOLD CABERNET SAUV, DUTTON RANCH CHARDONNAY & PINOT NOIR",Case(s),1.0,24.0,,0.0,0.0,750ML
65071,2026-04,6399540,111439,90790634,424762,2026-04-01,2026-04-30,"THE CALLING ALEXANDER V CAB, DUTTON RANCH CHARD & RUSSIAN RIVR PINOT NOIRT   INCLUDES: GOLD CABERNET SAUV, DUTTON RANCH CHARDONNAY & PINOT NOIR",Case(s),1.0,24.0,,0.0,0.0,750ML
65072,2026-04,6399541,111439,31259047942,424762,2026-04-01,2026-04-30,"THE CALLING ALEXANDER V CAB, DUTTON RANCH CHARD & RUSSIAN RIVR PINOT NOIRT   INCLUDES: GOLD CABERNET SAUV, DUTTON RANCH CHARDONNAY & PINOT NOIR",Case(s),1.0,24.0,,0.0,0.0,750ML
65073,2026-04,6399440,111440,31259005355,660973,2026-04-01,2026-04-30,THE CALLING PASO ROBLES CABERNET SAUVIGNON,Case(s),1.0,12.0,,0.0,0.0,750ML
65074,2026-04,6281020,111441,839743001490,424799,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65075,2026-04,6281020,111441,839743001490,424799,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65076,2026-04,6281120,111441,839743003210,620632,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65077,2026-04,6281120,111441,839743003210,620632,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65078,2026-04,6281220,111441,839743003371,717344,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65079,2026-04,6281220,111441,839743003371,717344,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65080,2026-04,6290420,111441,839743002916,531411,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65081,2026-04,6290420,111441,839743002916,531411,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65082,2026-04,6290520,111441,839743002886,531410,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65083,2026-04,6290520,111441,839743002886,531410,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65084,2026-04,6290620,111441,839743002855,531409,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65085,2026-04,6290620,111441,839743002855,531409,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65086,2026-04,6290921,111441,31259044101,806546,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65087,2026-04,6290921,111441,31259044101,806546,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65088,2026-04,6291120,111441,31259008936,424787,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65089,2026-04,6291120,111441,31259008936,424787,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65090,2026-04,6291220,111441,31259008950,424798,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65091,2026-04,6291220,111441,31259008950,424798,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65092,2026-04,6291320,111441,31259009230,424789,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65093,2026-04,6291320,111441,31259009230,424789,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65094,2026-04,6291420,111441,31259009469,424785,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65095,2026-04,6291420,111441,31259009469,424785,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65096,2026-04,6291920,111441,31259032641,472666,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65097,2026-04,6291920,111441,31259032641,472666,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65098,2026-04,6295620,111441,31259014050,424786,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65099,2026-04,6295620,111441,31259014050,424786,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65100,2026-04,6295720,111441,31259009551,424800,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65101,2026-04,6295720,111441,31259009551,424800,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65102,2026-04,6296020,111441,839743001582,424795,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65103,2026-04,6296020,111441,839743001582,424795,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65104,2026-04,6297020,111441,31259032665,424797,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65105,2026-04,6297020,111441,31259032665,424797,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65106,2026-04,6297224,111441,31259009728,424792,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65107,2026-04,6297224,111441,31259009728,424792,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65108,2026-04,6297729,111441,31259032658,424793,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65109,2026-04,6297729,111441,31259032658,424793,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65110,2026-04,6297820,111441,839743001285,448809,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65111,2026-04,6297820,111441,839743001285,448809,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65112,2026-04,6298223,111441,31259018690,424794,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65113,2026-04,6298223,111441,31259018690,424794,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65114,2026-04,6298320,111441,31259032863,424790,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65115,2026-04,6298320,111441,31259032863,424790,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65116,2026-04,6298420,111441,839743001520,743903,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),5.0,5.0,Case(s),20.0,240.0,1.5L
65117,2026-04,6298420,111441,839743001520,743903,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES   EXCLUDES: YELLOW TAIL TWIST,Case(s),50.0,900.0,,0.0,0.0,1.5L
65118,2026-04,6270040,111442,90791666,620631,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65119,2026-04,6270140,111442,90790357,620629,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65120,2026-04,6270240,111442,90788915,620630,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65121,2026-04,6280340,111442,90785892,434466,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65122,2026-04,6281040,111442,90789318,424779,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65123,2026-04,6281140,111442,90789446,620632,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65124,2026-04,6290440,111442,90793417,531411,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65125,2026-04,6290540,111442,90785782,531410,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65126,2026-04,6290640,111442,90785998,531409,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65127,2026-04,6291140,111442,90792216,424787,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65128,2026-04,6291240,111442,90786504,424798,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65129,2026-04,6291340,111442,90786950,424789,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65130,2026-04,6291440,111442,90793003,424785,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65131,2026-04,6291940,111442,90793099,472666,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65132,2026-04,6297040,111442,90789925,424797,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65133,2026-04,6297244,111442,90790588,424792,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65134,2026-04,6297742,111442,90788736,424793,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65135,2026-04,6298340,111442,90785614,424790,2026-04-01,2026-04-30,YELLOW TAIL BASED WINES,Case(s),4.0,48.0,Case(s),10.0,180.0,750ML
65136,2026-04,2227040,111443,90785924,443543,2026-04-01,2026-04-30,BIB & TUCKER 6YR BOURBON,Case(s),1.0,36.0,,0.0,0.0,750ML
65137,2026-04,2227153,111443,90785924,443543,2026-04-01,2026-04-30,BIB & TUCKER 6YR BOURBON,Case(s),1.0,36.0,,0.0,0.0,750ML
65138,2026-04,2227340,111443,31259005225,644352,2026-04-01,2026-04-30,BIB & TUCKER 6YR BOURBON,Case(s),1.0,36.0,,0.0,0.0,750ML
65139,2026-04,3886040,111444,853278007055,628559,2026-04-01,2026-04-30,CANTERA NEGRA ANEJO & EXTRA ANEJO,Bottles,3.0,12.0,Case(s),1.0,60.0,750ML
65140,2026-04,3886040,111444,853278007055,628559,2026-04-01,2026-04-30,CANTERA NEGRA ANEJO & EXTRA ANEJO,Case(s),2.0,150.0,,0.0,0.0,750ML
65141,2026-04,3886140,111444,90793121,628557,2026-04-01,2026-04-30,CANTERA NEGRA ANEJO & EXTRA ANEJO,Bottles,3.0,12.0,Case(s),1.0,60.0,750ML
65142,2026-04,3886140,111444,90793121,628557,2026-04-01,2026-04-30,CANTERA NEGRA ANEJO & EXTRA ANEJO,Case(s),2.0,150.0,,0.0,0.0,750ML
65143,2026-04,3903020,111445,630328000392,424691,2026-04-01,2026-04-30,LUKSUSOWA POTATO VODKA,Case(s),1.0,6.0,Case(s),3.0,45.0,"1.75L,LITER,750ML"
65144,2026-04,3903020,111445,630328000392,424691,2026-04-01,2026-04-30,LUKSUSOWA POTATO VODKA,Case(s),5.0,120.0,,0.0,0.0,"1.75L,LITER,750ML"
65145,2026-04,3903030,111445,630328000385,424691,2026-04-01,2026-04-30,LUKSUSOWA POTATO VODKA,Case(s),1.0,6.0,Case(s),3.0,45.0,"1.75L,LITER,750ML"
65146,2026-04,3903030,111445,630328000385,424691,2026-04-01,2026-04-30,LUKSUSOWA POTATO VODKA,Case(s),5.0,120.0,,0.0,0.0,"1.75L,LITER,750ML"
65147,2026-04,3903040,111445,90793725,424691,2026-04-01,2026-04-30,LUKSUSOWA POTATO VODKA,Case(s),1.0,6.0,Case(s),3.0,45.0,"1.75L,LITER,750ML"
65148,2026-04,3903040,111445,90793725,424691,2026-04-01,2026-04-30,LUKSUSOWA POTATO VODKA,Case(s),5.0,120.0,,0.0,0.0,"1.75L,LITER,750ML"
65149,2026-04,447220,111446,840202288055,294085,2026-04-01,2026-04-30,JAMESON BLACK BARREL   6PK 750ML = 1/2 CASE,Case(s),1.0,18.0,,0.0,0.0,1.75L & 750ML
65150,2026-04,447240,111446,80432107263,294085,2026-04-01,2026-04-30,JAMESON BLACK BARREL   6PK 750ML = 1/2 CASE,Case(s),1.0,18.0,,0.0,0.0,1.75L & 750ML
65151,2026-04,447440,111446,80432107263,294085,2026-04-01,2026-04-30,JAMESON BLACK BARREL   6PK 750ML = 1/2 CASE,Case(s),1.0,18.0,,0.0,0.0,1.75L & 750ML
65152,2026-04,449040,111447,80432002117,721222,2026-04-01,2026-04-30,JAMESON TRIPLE,Case(s),1.0,24.0,,0.0,0.0,750ML
65153,2026-04,4151240,111448,850047003003,403097,2026-04-01,2026-04-30,"ANGEL'S ENVY BOURBON   EXCLUDES CASK, BARREL PROGRAM AND TRIPLE OAK",Case(s),3.0,36.0,,0.0,0.0,750ML
65154,2026-04,13040,111451,850047003065,584058,2026-04-01,2026-04-30,ANGEL'S ENVY RYE,Case(s),2.0,90.0,,0.0,0.0,750ML
65155,2026-04,200020,111452,80686001072,652381,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65156,2026-04,200020,111452,80686001072,652381,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65157,2026-04,260020,111452,80686001102,404618,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65158,2026-04,260020,111452,80686001102,404618,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65159,2026-04,260021,111452,8068600118,404618,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65160,2026-04,260021,111452,8068600118,404618,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65161,2026-04,262320,111452,80686006282,652389,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65162,2026-04,262320,111452,80686006282,652389,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65163,2026-04,276420,111452,80686006916,652418,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65164,2026-04,276420,111452,80686006916,652418,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65165,2026-04,290022,111452,80686006466,652397,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65166,2026-04,290022,111452,80686006466,652397,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65167,2026-04,2600120,111452,80686009924,732828,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65168,2026-04,2600120,111452,80686009924,732828,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65169,2026-04,2600320,111452,80686006596,652184,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65170,2026-04,2600320,111452,80686006596,652184,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65171,2026-04,2603020,111452,80686021186,652410,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),5.0,20.0,Case(s),10.0,120.0,1.75L
65172,2026-04,2603020,111452,80686021186,652410,2026-04-01,2026-04-30,JIM BEAM BOURBON & FLAVORS   INCLUDES RED STAG,Case(s),20.0,500.0,,0.0,0.0,1.75L
65173,2026-04,1193830,111453,80480545307,629561,2026-04-01,2026-04-30,B & B DOM AND BENEDICTINE,Case(s),1.0,18.0,,0.0,0.0,LITERS
65174,2026-04,1194130,111453,80480555306,626331,2026-04-01,2026-04-30,B & B DOM AND BENEDICTINE,Case(s),1.0,18.0,,0.0,0.0,LITERS
65175,2026-04,1452021,111454,80480001506,533176,2026-04-01,2026-04-30,BACARDI SPICED,Case(s),1.0,13.0,,0.0,0.0,1.75L
65176,2026-04,1452031,111455,80480001513,533176,2026-04-01,2026-04-30,BACARDI SPICED RUM LITER,Case(s),1.0,12.0,,0.0,0.0,LITER
65177,2026-04,1430040,111456,80480025403,558225,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),5.0,5.0,Case(s),10.0,80.0,750ML
65178,2026-04,1430040,111456,80480025403,558225,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),15.0,225.0,,0.0,0.0,750ML
65179,2026-04,1430041,111456,80480025403,804873,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),5.0,5.0,Case(s),10.0,80.0,750ML
65180,2026-04,1430041,111456,80480025403,804873,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),15.0,225.0,,0.0,0.0,750ML
65181,2026-04,1431040,111456,80480015404,558229,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),5.0,5.0,Case(s),10.0,80.0,750ML
65182,2026-04,1431040,111456,80480015404,558229,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),15.0,225.0,,0.0,0.0,750ML
65183,2026-04,1431044,111456,80480015459,558229,2026-04-01,2026-04-30,"BACARDI SUPERIOR, GOLD, BLACK RUM & SPICED",Case(s),5.0,5.0,Case(s),10.0,80.0,750ML
